ip.len,udp.length,dns.flags.authoritative,dns.flags.recdesired,dns.flags.recavail,dns.flags.checkdisable,dns.count.answers,dns.count.auth_rr,dns.qry.type,target
538.0,518.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
399.0,379.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
528.0,508.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
785.0,765.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
591.0,571.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
816.0,796.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,4044.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
580.0,560.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1468.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
850.0,830.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
69.0,49.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
465.0,445.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
850.0,830.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
511.0,491.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
222.0,202.0,0.0,1.0,1.0,0.0,5.0,5.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
796.0,776.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
352.0,332.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
795.0,775.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
790.0,770.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
808.0,788.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
1500.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
370.0,350.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
433.0,413.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
560.0,540.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
829.0,809.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
562.0,542.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3538.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
832.0,812.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
807.0,787.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
1500.0,3307.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
403.0,383.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
100.0,80.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
447.0,427.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
360.0,340.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
809.0,789.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
539.0,519.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
829.0,809.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
364.0,344.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
559.0,539.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
778.0,758.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
356.0,336.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
810.0,790.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
367.0,347.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
845.0,825.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
851.0,831.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
553.0,533.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
353.0,333.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
351.0,331.0,0.0,1.0,1.0,0.0,1.0,5.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
351.0,331.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
67.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
599.0,579.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
585.0,565.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1492.0,3504.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
806.0,786.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1182.0,1162.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
559.0,539.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
374.0,354.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
555.0,535.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
474.0,454.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,0.0
541.0,521.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
824.0,804.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
412.0,392.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
815.0,795.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
555.0,535.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3312.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
366.0,346.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
378.0,358.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3308.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
787.0,767.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
56.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
64.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
824.0,804.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1492.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
64.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,2621.0,0.0,1.0,1.0,0.0,12.0,5.0,255.0,1.0
541.0,521.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
830.0,810.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3283.0,0.0,1.0,1.0,0.0,200.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
370.0,350.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3283.0,0.0,1.0,1.0,0.0,200.0,0.0,255.0,1.0
1500.0,3307.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1210.0,1190.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
577.0,557.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1020.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3283.0,0.0,1.0,1.0,0.0,200.0,0.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
364.0,344.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
539.0,519.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
771.0,751.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0
349.0,329.0,0.0,1.0,1.0,0.0,2.0,5.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3308.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1492.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
388.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
609.0,589.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
795.0,775.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3364.0,0.0,1.0,1.0,0.0,8.0,0.0,255.0,1.0
1179.0,1159.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
539.0,519.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
556.0,536.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
410.0,390.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3307.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3307.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
825.0,805.0,0.0,1.0,1.0,0.0,2.0,13.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
777.0,757.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3364.0,0.0,1.0,1.0,0.0,8.0,0.0,255.0,1.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
828.0,808.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
801.0,781.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3307.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
824.0,804.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
387.0,367.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
335.0,315.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
556.0,536.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
583.0,563.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
545.0,525.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
349.0,329.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3312.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1452.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
827.0,807.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
367.0,347.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1492.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
805.0,785.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3283.0,0.0,1.0,1.0,0.0,200.0,0.0,255.0,1.0
804.0,784.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
349.0,329.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
483.0,463.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
555.0,535.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,4026.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
375.0,355.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
819.0,799.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
599.0,579.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
850.0,830.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
466.0,446.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,0.0
64.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
816.0,796.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
368.0,348.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
353.0,333.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
395.0,375.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,4055.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
596.0,576.0,0.0,1.0,1.0,0.0,9.0,5.0,255.0,1.0
756.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
483.0,463.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1404.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
806.0,786.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
355.0,335.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
367.0,347.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
528.0,508.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1396.0,3461.0,0.0,1.0,1.0,0.0,13.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
418.0,398.0,0.0,1.0,1.0,0.0,2.0,5.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,2436.0,0.0,1.0,1.0,0.0,12.0,0.0,255.0,1.0
794.0,774.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3259.0,0.0,1.0,1.0,0.0,199.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3259.0,0.0,1.0,1.0,0.0,199.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
821.0,801.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
347.0,327.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
393.0,373.0,0.0,1.0,1.0,0.0,2.0,5.0,255.0,1.0
558.0,538.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3538.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
831.0,811.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1100.0,3215.0,0.0,1.0,1.0,0.0,198.0,0.0,255.0,1.0
1161.0,1141.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0
795.0,775.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
555.0,535.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
482.0,462.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
591.0,571.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
351.0,331.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
424.0,404.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
481.0,461.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
821.0,801.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1460.0,4026.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
64.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
1500.0,4026.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
575.0,555.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
826.0,806.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,4026.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
816.0,796.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,2436.0,0.0,1.0,1.0,0.0,12.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
